BRANCH_ID,BRANCH_NAME,NUMBER_OF_HOLDS,TITLE,AUTHOR,WEB_LINK,DATE
EPLWOO,Woodcroft Branch,15,The nature of the beast / Louise Penny,Penny Louise,http://epl.bibliocommons.com/search?t=smart&q=the%20nature%20of,September 14 2015
EPLWOO,Woodcroft Branch,15,Circling the sun : a novel / Paula McLain,McLain Paula,http://epl.bibliocommons.com/search?t=smart&q=circling%20the%20sun,September 14 2015
EPLWOO,Woodcroft Branch,15,Circling the sun : a novel / Paula McLain,McLain Paula,http://epl.bibliocommons.com/search?t=smart&q=circling%20the%20sun,September 07 2015
EPLWOO,Woodcroft Branch,15,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend,September 07 2015
EPLWOO,Woodcroft Branch,15,Girl in the Spider's Web  / by David  Lagercrantz,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=girl%20in%20the,September 07 2015
EPLWOO,Woodcroft Branch,16,X / Sue Grafton,Grafton Sue,http://epl.bibliocommons.com/search?t=smart&q=x%20/%20sue,September 07 2015
EPLWOO,Woodcroft Branch,15,The nature of the beast / Louise Penny,Penny Louise,http://epl.bibliocommons.com/search?t=smart&q=the%20nature%20of,September 07 2015
EPLWOO,Woodcroft Branch,24,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,September 07 2015
EPLWOO,Woodcroft Branch,18,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,September 07 2015
EPLWOO,Woodcroft Branch,16,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,September 07 2015
EPLWOO,Woodcroft Branch,44,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,September 07 2015
EPLWOO,Woodcroft Branch,26,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,September 07 2015
EPLWOO,Woodcroft Branch,13,Broken promise / Linwood Barclay,Barclay Linwood,http://epl.bibliocommons.com/search?t=smart&q=broken%20promise%20/,August 31 2015
EPLWOO,Woodcroft Branch,13,Luckiest girl alive / Jessica Knoll,Knoll Jessica,http://epl.bibliocommons.com/search?t=smart&q=luckiest%20girl%20alive,August 31 2015
EPLWOO,Woodcroft Branch,14,The nightingale / Kristin Hannah,Hannah Kristin,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/,August 31 2015
EPLWOO,Woodcroft Branch,15,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,August 31 2015
EPLWOO,Woodcroft Branch,16,X / Sue Grafton,Grafton Sue,http://epl.bibliocommons.com/search?t=smart&q=x%20/%20sue,August 31 2015
EPLWOO,Woodcroft Branch,17,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend,August 31 2015
EPLWOO,Woodcroft Branch,21,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,August 31 2015
EPLWOO,Woodcroft Branch,26,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,August 31 2015
EPLWOO,Woodcroft Branch,27,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,August 31 2015
EPLWOO,Woodcroft Branch,46,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,August 31 2015
EPLWOO,Woodcroft Branch,13,Luckiest girl alive / Jessica Knoll,Knoll Jessica,http://epl.bibliocommons.com/search?t=smart&q=luckiest%20girl%20alive,August 24 2015
EPLWOO,Woodcroft Branch,47,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,August 24 2015
EPLWOO,Woodcroft Branch,25,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,August 24 2015
EPLWOO,Woodcroft Branch,24,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,August 24 2015
EPLWOO,Woodcroft Branch,23,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,August 24 2015
EPLWOO,Woodcroft Branch,19,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend,August 24 2015
EPLWOO,Woodcroft Branch,16,The nightingale / Kristin Hannah,Hannah Kristin,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/,August 24 2015
EPLWOO,Woodcroft Branch,15,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,August 24 2015
EPLWOO,Woodcroft Branch,14,Wicked charms / Janet Evanovich and Phoef Sutton,Evanovich Janet,http://epl.bibliocommons.com/search?t=smart&q=wicked%20charms%20/,August 24 2015
EPLWOO,Woodcroft Branch,14,X / Sue Grafton,Grafton Sue,http://epl.bibliocommons.com/search?t=smart&q=x%20/%20sue,August 24 2015
EPLWOO,Woodcroft Branch,50,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,August 17 2015
EPLWOO,Woodcroft Branch,25,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,August 17 2015
EPLWOO,Woodcroft Branch,25,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,August 17 2015
EPLWOO,Woodcroft Branch,25,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,August 17 2015
EPLWOO,Woodcroft Branch,19,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend,August 17 2015
EPLWOO,Woodcroft Branch,16,The nightingale / Kristin Hannah,Hannah Kristin,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/,August 17 2015
EPLWOO,Woodcroft Branch,15,Wicked charms / Janet Evanovich and Phoef Sutton,Evanovich Janet,http://epl.bibliocommons.com/search?t=smart&q=wicked%20charms%20/,August 17 2015
EPLWOO,Woodcroft Branch,14,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,August 17 2015
EPLWOO,Woodcroft Branch,13,Luckiest girl alive / Jessica Knoll,Knoll Jessica,http://epl.bibliocommons.com/search?t=smart&q=luckiest%20girl%20alive,August 17 2015
EPLWOO,Woodcroft Branch,13,My secret sister / Helen Edwards & Jenny Lee Smith ; with Jacquie Buttriss. --,Edwards Helen,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20sister,August 17 2015
EPLWOO,Woodcroft Branch,48,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,August 10 2015
EPLWOO,Woodcroft Branch,25,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,August 10 2015
EPLWOO,Woodcroft Branch,23,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,August 10 2015
EPLWOO,Woodcroft Branch,22,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,August 10 2015
EPLWOO,Woodcroft Branch,19,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend,August 10 2015
EPLWOO,Woodcroft Branch,15,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,August 10 2015
EPLWOO,Woodcroft Branch,15,The nightingale / Kristin Hannah,Hannah Kristin,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/,August 10 2015
EPLWOO,Woodcroft Branch,15,Wicked charms / Janet Evanovich and Phoef Sutton,Evanovich Janet,http://epl.bibliocommons.com/search?t=smart&q=wicked%20charms%20/,August 10 2015
EPLWOO,Woodcroft Branch,12,Memory man / David Baldacci,Baldacci David,http://epl.bibliocommons.com/search?t=smart&q=memory%20man%20/,August 10 2015
EPLWOO,Woodcroft Branch,11,Broken promise / Linwood Barclay,Barclay Linwood,http://epl.bibliocommons.com/search?t=smart&q=broken%20promise%20/,August 10 2015
EPLWOO,Woodcroft Branch,49,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,July 27 2015
EPLWOO,Woodcroft Branch,26,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,July 27 2015
EPLWOO,Woodcroft Branch,20,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,July 27 2015
EPLWOO,Woodcroft Branch,20,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,July 27 2015
EPLWOO,Woodcroft Branch,20,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,July 27 2015
EPLWOO,Woodcroft Branch,19,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend,July 27 2015
EPLWOO,Woodcroft Branch,16,Wicked charms / Janet Evanovich and Phoef Sutton,Evanovich Janet,http://epl.bibliocommons.com/search?t=smart&q=wicked%20charms%20/,July 27 2015
EPLWOO,Woodcroft Branch,13,The nightingale / Kristin Hannah,Hannah Kristin,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/,July 27 2015
EPLWOO,Woodcroft Branch,12,Memory man / David Baldacci,Baldacci David,http://epl.bibliocommons.com/search?t=smart&q=memory%20man%20/,July 27 2015
EPLWOO,Woodcroft Branch,12,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,July 27 2015
EPLWOO,Woodcroft Branch,49,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,July 27 2015
EPLWOO,Woodcroft Branch,26,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,July 27 2015
EPLWOO,Woodcroft Branch,20,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,July 27 2015
EPLWOO,Woodcroft Branch,20,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,July 27 2015
EPLWOO,Woodcroft Branch,20,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,July 27 2015
EPLWOO,Woodcroft Branch,19,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend,July 27 2015
EPLWOO,Woodcroft Branch,16,Wicked charms / Janet Evanovich and Phoef Sutton,Evanovich Janet,http://epl.bibliocommons.com/search?t=smart&q=wicked%20charms%20/,July 27 2015
EPLWOO,Woodcroft Branch,13,The nightingale / Kristin Hannah,Hannah Kristin,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/,July 27 2015
EPLWOO,Woodcroft Branch,12,Memory man / David Baldacci,Baldacci David,http://epl.bibliocommons.com/search?t=smart&q=memory%20man%20/,July 27 2015
EPLWOO,Woodcroft Branch,12,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,July 27 2015
EPLWOO,Woodcroft Branch,47,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,July 20 2015
EPLWOO,Woodcroft Branch,30,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,July 20 2015
EPLWOO,Woodcroft Branch,21,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,July 20 2015
EPLWOO,Woodcroft Branch,21,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,July 20 2015
EPLWOO,Woodcroft Branch,21,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,July 20 2015
EPLWOO,Woodcroft Branch,17,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend,July 20 2015
EPLWOO,Woodcroft Branch,15,Wicked charms / Janet Evanovich and Phoef Sutton,Evanovich Janet,http://epl.bibliocommons.com/search?t=smart&q=wicked%20charms%20/,July 20 2015
EPLWOO,Woodcroft Branch,13,Memory man / David Baldacci,Baldacci David,http://epl.bibliocommons.com/search?t=smart&q=memory%20man%20/,July 20 2015
EPLWOO,Woodcroft Branch,13,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,July 20 2015
EPLWOO,Woodcroft Branch,12,The nightingale / Kristin Hannah,Hannah Kristin,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/,July 20 2015
EPLWOO,Woodcroft Branch,47,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,July 13 2015
EPLWOO,Woodcroft Branch,22,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,July 13 2015
EPLWOO,Woodcroft Branch,22,Go Set a Watchman  / by Harper  Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,July 13 2015
EPLWOO,Woodcroft Branch,20,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,July 13 2015
EPLWOO,Woodcroft Branch,19,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,July 13 2015
EPLWOO,Woodcroft Branch,17,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,July 13 2015
EPLWOO,Woodcroft Branch,14,Memory man / David Baldacci,Baldacci David,http://epl.bibliocommons.com/search?t=smart&q=memory%20man%20/,July 13 2015
EPLWOO,Woodcroft Branch,14,Wicked charms / Janet Evanovich and Phoef Sutton,Evanovich Janet,http://epl.bibliocommons.com/search?t=smart&q=wicked%20charms%20/,July 13 2015
EPLWOO,Woodcroft Branch,13,Finders keepers : a novel / Stephen King,King Stephen,http://epl.bibliocommons.com/search?t=smart&q=finders%20keepers%20%3A,July 13 2015
EPLWOO,Woodcroft Branch,12,The nightingale / Kristin Hannah,Hannah Kristin,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/,July 13 2015
EPLWOO,Woodcroft Branch,48,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,July 06 2015
EPLWOO,Woodcroft Branch,21,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,July 06 2015
EPLWOO,Woodcroft Branch,20,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,July 06 2015
EPLWOO,Woodcroft Branch,19,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,July 06 2015
EPLWOO,Woodcroft Branch,16,Wicked charms / Janet Evanovich and Phoef Sutton,Evanovich Janet,http://epl.bibliocommons.com/search?t=smart&q=wicked%20charms%20/,July 06 2015
EPLWOO,Woodcroft Branch,15,Memory man / David Baldacci,Baldacci David,http://epl.bibliocommons.com/search?t=smart&q=memory%20man%20/,July 06 2015
EPLWOO,Woodcroft Branch,14,Go Set a Watchman  / by Harper  Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,July 06 2015
EPLWOO,Woodcroft Branch,13,Finders keepers : a novel / Stephen King,King Stephen,http://epl.bibliocommons.com/search?t=smart&q=finders%20keepers%20%3A,July 06 2015
EPLWOO,Woodcroft Branch,13,At the water's edge : a novel / Sara Gruen,Gruen Sara,http://epl.bibliocommons.com/search?t=smart&q=at%20the%20water%27s,July 06 2015
EPLWOO,Woodcroft Branch,15,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,July 06 2015
EPLWOO,Woodcroft Branch,50,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,June 29 2015
EPLWOO,Woodcroft Branch,21,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,June 29 2015
EPLWOO,Woodcroft Branch,21,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,June 29 2015
EPLWOO,Woodcroft Branch,19,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,June 29 2015
